feature,total_freq,doc_freq,prevalence,entropy,entropy_norm,gini,idf_like,idf_norm,weighted_score,prior_mult,final_raw,variant_likelihood,label
r for o,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
r for v,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
r for z,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
r for āi,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
r for ń,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
r for š,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
r for š́,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
r for ž,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
r inserted,36.0,7.0,0.7,2.2048604341771623,0.6637291269400348,0.6444444444444445,0.22314355131420976,0.0969100130080564,0.5865798947973283,1.0,0.5865798947973283,0.6270260172654218,variant
s deleted,18.0,7.0,0.7,2.5941178916311856,0.7809072976695919,0.5111111111111112,0.22314355131420976,0.0969100130080564,0.5825411041463842,1.0,0.5825411041463842,0.6213416218941286,variant
s for h,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
s for i,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
s for ii,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
s for m,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
s for n,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
s for p,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
s for u,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
s for ŋ,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
s for š,16.0,5.0,0.5,1.7947367178034823,0.5402695863783702,0.725,0.5108256237659907,0.22184874961635637,0.524594709037046,1.0,0.524594709037046,0.5368252610276585,reading
s for ž,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
s for ϑ,7.0,4.0,0.4,1.8423709931771084,0.5546089320875497,0.7,0.6931471805599453,0.30102999566398114,0.49880673237148454,1.0,0.49880673237148454,0.4982101062030432,reading
s inserted,18.0,6.0,0.6,2.224394445405986,0.6696094502555479,0.6222222222222222,0.3566749439387324,0.15490195998574316,0.556193212117304,1.0,0.556193212117304,0.5835003117034971,reading
t deleted,25.0,8.0,0.8,2.778688570451097,0.8364686083144478,0.44399999999999995,0.10536051565782635,0.04575749056067514,0.6069807756627132,1.0,0.6069807756627132,0.6551793648689984,variant
t for a,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t for d,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t for i,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t for j,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
t for p,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t for r,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t for t̰,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t for u,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t for v,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
t for ə,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t for δ,5.0,3.0,0.3,1.3709505944546687,0.4126972515042214,0.78,0.9162907318741551,0.3979400086720376,0.46286531417686094,1.0,0.46286531417686094,0.44452726978353635,reading
t for ϑ,58.0,8.0,0.8,2.442964446849275,0.7354055768422975,0.5793103448275863,0.10536051565782635,0.04575749056067514,0.6155426040015721,1.0,0.6155426040015721,0.6666907647754267,variant
t for ṇ,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t inserted,28.0,8.0,0.8,2.91379956460568,0.8771410702989582,0.35,0.10536051565782635,0.04575749056067514,0.5936488911588408,1.0,0.5936488911588408,0.6368905109515186,variant
t̰ deleted,6.0,5.0,0.5,2.2516291673878226,0.6778079184956498,0.5666666666666667,0.5108256237659907,0.22184874961635637,0.5193959587330326,1.0,0.5193959587330326,0.5290611468099465,reading
t̰ for d,5.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t̰ for e,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t̰ for t,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
t̰ for š,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
t̰ for δ,4.0,3.0,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.3979400086720376,0.4650772496747986,1.0,0.4650772496747986,0.4478066995293962,reading
t̰ inserted,6.0,3.0,0.3,1.4591479170272448,0.43924729113581873,0.7666666666666667,0.9162907318741551,0.3979400086720376,0.466169490751427,1.0,0.466169490751427,0.44942775730928997,reading
u deleted,109.0,9.0,0.9,3.0268785537547633,0.9111812379121941,0.3146788990825688,0.0,0.0,0.6214650342486907,1.0,0.6214650342486907,0.6745397353819593,variant
u for a,14.0,5.0,0.5,1.8322488896002305,0.5515618752916918,0.7142857142857143,0.5108256237659907,0.22184874961635637,0.524739209836805,1.0,0.524739209836805,0.537040829586113,reading
u for au,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
u for aō,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
u for e,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
u for i,7.0,3.0,0.3,1.5566567074628228,0.4686003618978408,0.7285714285714285,0.9162907318741551,0.3979400086720376,0.463983948918123,1.0,0.463983948918123,0.4461851792116269,reading
u for ii,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
u for o,24.0,3.0,0.3,1.2806721295208872,0.38552072559665423,0.8,0.9162907318741551,0.3979400086720376,0.46107118269996916,1.0,0.46107118269996916,0.44187081019606744,reading
u for ou,14.0,3.0,0.3,1.5566567074628228,0.4686003618978408,0.7285714285714285,0.9162907318741551,0.3979400086720376,0.463983948918123,1.0,0.463983948918123,0.4461851792116269,reading
u for p,5.0,2.0,0.2,0.7219280948873623,0.2173220112736489,0.86,1.2039728043259361,0.5228787452803376,0.41776231461046287,1.0,0.41776231461046287,0.37908679591910466,reading
u for uu,36.0,9.0,0.9,2.9364908905004223,0.8839718400346624,0.3833333333333334,0.0,0.0,0.6318262933419989,1.0,0.6318262933419989,0.6880369432332821,variant
u for v,3.0,3.0,0.3,1.584962500721156,0.47712125471966244,0.7,0.9162907318741551,0.3979400086720376,0.4589713149807212,1.0,0.4589713149807212,0.43876589642405833,reading
u for ā,15.0,4.0,0.4,1.6049355947431312,0.48313375512649387,0.74,0.6931471805599453,0.30102999566398114,0.49093793813122066,1.0,0.49093793813122066,0.4864102550408009,reading
u for āi,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
u for āu,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
u for ā̊,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
u for ą,4.0,4.0,0.4,2.0,0.6020599913279624,0.6,0.6931471805599453,0.30102999566398114,0.4856694971815877,1.0,0.4856694971815877,0.4785174793065947,reading
u for ī,14.0,3.0,0.3,1.3787834934861753,0.4150551890657122,0.7857142857142858,0.9162907318741551,0.3979400086720376,0.46488336999580515,1.0,0.46488336999580515,0.4475190664401242,reading
u for ō,27.0,7.0,0.7,2.4467982313671475,0.7365596609790893,0.5518518518518519,0.22314355131420976,0.0969100130080564,0.5816393801589438,1.0,0.5816393801589438,0.6200678635613088,variant
u for ū,13.0,4.0,0.4,1.8262452584026092,0.5497546022183037,0.7,0.6931471805599453,0.30102999566398114,0.49759314990417314,1.0,0.49759314990417314,0.4963897875971365,reading
u for β,3.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
u inserted,188.0,9.0,0.9,3.068998138729122,0.923860496394394,0.28085106382978714,0.0,0.0,0.6161778900560453,1.0,0.6161778900560453,0.6675372433687734,variant
uu deleted,7.0,4.0,0.4,1.8423709931771086,0.5546089320875498,0.7,0.6931471805599453,0.30102999566398114,0.49880673237148465,1.0,0.49880673237148465,0.4982101062030434,reading
uu for a,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
uu for au,66.0,9.0,0.9,2.9875524862410816,0.8993429119790691,0.31818181818181834,0.0,0.0,0.6193811825402219,1.0,0.6193811825402219,0.6717888867484836,variant
uu for u,54.0,9.0,0.9,2.8859658494666456,0.8687622871513422,0.4111111111111111,0.0,0.0,0.6349683495656133,1.0,0.6349683495656133,0.6920690357312466,variant
uu for v,5.0,3.0,0.3,1.3709505944546687,0.4126972515042214,0.78,0.9162907318741551,0.3979400086720376,0.46286531417686094,1.0,0.46286531417686094,0.44452726978353635,reading
uu for y,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
uu inserted,6.0,4.0,0.4,1.9182958340544896,0.5774645866076562,0.6666666666666667,0.6931471805599453,0.30102999566398114,0.49618731266817795,1.0,0.49618731266817795,0.49428121839475114,reading
v deleted,9.0,5.0,0.5,2.1971597234241496,0.6614109820154459,0.6111111111111112,0.5108256237659907,0.22184874961635637,0.5264078357240927,1.0,0.5264078357240927,0.5395290885184637,reading
v for b,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
v for i,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
v for j,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
v for m,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
v for t,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
v for u,8.0,7.0,0.7,2.75,0.8278324880759483,0.375,0.22314355131420976,0.0969100130080564,0.5602446239701955,1.0,0.5602446239701955,0.5893956869577526,reading
v for uu,9.0,6.0,0.6,2.4193819456463714,0.7283065366074416,0.5444444444444445,0.3566749439387324,0.15490195998574316,0.551423039260833,1.0,0.551423039260833,0.5765284209737491,reading
v for β,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
v inserted,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
x deleted,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
x for h,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
x for r,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
x for t,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
x for x́,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
x for xᵛ,7.0,3.0,0.3,1.3787834934861753,0.4150551890657122,0.7857142857142858,0.9162907318741551,0.3979400086720376,0.46488336999580515,1.0,0.46488336999580515,0.4475190664401242,reading
x for ϑ,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
x inserted,4.0,3.0,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.3979400086720376,0.4650772496747986,1.0,0.4650772496747986,0.4478066995293962,reading
x́ deleted,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
x́ for xᵛ,8.0,2.0,0.2,0.8112781244591328,0.24421905028821556,0.85,1.2039728043259361,0.5228787452803376,0.42198657436410447,1.0,0.42198657436410447,0.3850706512780434,reading
x́ inserted,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
xᵛ for a,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
xᵛ for x,5.0,2.0,0.2,0.7219280948873623,0.2173220112736489,0.86,1.2039728043259361,0.5228787452803376,0.41776231461046287,1.0,0.41776231461046287,0.37908679591910466,reading
xᵛ for x́,107.0,2.0,0.2,0.31166198862303285,0.09381960708381934,0.888785046728972,1.2039728043259361,0.5228787452803376,0.3940829752452485,1.0,0.3940829752452485,0.34626399135516095,reading
xᵛ inserted,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
y deleted,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
y for g,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
y for h,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
y for i,7.0,5.0,0.5,2.2359263506290326,0.673080899634839,0.5857142857142857,0.5108256237659907,0.22184874961635637,0.5229761087797347,1.0,0.5229761087797347,0.5344096856408243,reading
y for ϑ,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
y for ẏ,1019.0,4.0,0.4,1.4122239147471396,0.425121758932902,0.7777232580961727,0.6931471805599453,0.30102999566398114,0.4858657536068658,1.0,0.4858657536068658,0.4788113279113925,reading
y inserted,13.0,3.0,0.3,0.9912642605354287,0.29840027605083963,0.8384615384615385,0.9162907318741551,0.3979400086720376,0.44890645492890013,1.0,0.44890645492890013,0.4239543148961934,reading
z deleted,4.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
z for c,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
z for h,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
z for m,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
z for r,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
z for δ,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
z for ϑ,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
z inserted,7.0,3.0,0.3,1.5566567074628228,0.4686003618978408,0.7285714285714285,0.9162907318741551,0.3979400086720376,0.463983948918123,1.0,0.463983948918123,0.4461851792116269,reading
ā deleted,31.0,8.0,0.8,2.4874142357922144,0.7487862966150555,0.5580645161290323,0.10536051565782635,0.04575749056067514,0.6135763267701232,1.0,0.6135763267701232,0.6640640213884751,variant
ā for a,102.0,9.0,0.9,3.1131855268692576,0.9371622256546217,0.2372549019607842,0.0,0.0,0.6086042819038515,1.0,0.6086042819038515,0.6573767149535956,variant
ā for e,9.0,6.0,0.6,2.2810361125534233,0.6866602910713415,0.5666666666666667,0.3566749439387324,0.15490195998574316,0.5465670334323636,1.0,0.5465670334323636,0.5693996593615567,reading
ā for i,5.0,3.0,0.3,1.5219280948873621,0.45814600780483383,0.74,0.9162907318741551,0.3979400086720376,0.46422750325201406,1.0,0.46422750325201406,0.44654630699648845,reading
ā for t,3.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ā for u,22.0,3.0,0.3,1.2072100267448116,0.3634064291165053,0.8,0.9162907318741551,0.3979400086720376,0.45554260857993195,1.0,0.45554260857993195,0.43370652664100373,reading
ā for āi,89.0,9.0,0.9,3.1417122043244534,0.945749611245267,0.19662921348314608,0.0,0.0,0.6005947061821032,1.0,0.6005947061821032,0.6464722377039208,variant
ā for āu,7.0,6.0,0.6,2.521640636343318,0.7590894698245478,0.4714285714285714,0.3566749439387324,0.15490195998574316,0.5408648043111414,1.0,0.5408648043111414,0.5609919548911471,reading
ā for ā̊,51.0,8.0,0.8,2.669317194989701,0.8035445436335402,0.49607843137254903,0.10536051565782635,0.04575749056067514,0.6117693673356236,1.0,0.6117693673356236,0.6616411238560005,variant
ā for ą,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ā for ą̇,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ā for ē,5.0,3.0,0.3,1.3709505944546687,0.4126972515042214,0.78,0.9162907318741551,0.3979400086720376,0.46286531417686094,1.0,0.46286531417686094,0.44452726978353635,reading
ā for ī,5.0,3.0,0.3,1.5219280948873621,0.45814600780483383,0.74,0.9162907318741551,0.3979400086720376,0.46422750325201406,1.0,0.46422750325201406,0.44654630699648845,reading
ā for ō,5.0,4.0,0.4,1.9219280948873623,0.5785580060704263,0.6599999999999999,0.6931471805599453,0.30102999566398114,0.4947940008672037,1.0,0.4947940008672037,0.4921916361673134,reading
ā for ə,4.0,3.0,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.3979400086720376,0.4650772496747986,1.0,0.4650772496747986,0.4478066995293962,reading
ā inserted,17.0,7.0,0.7,2.498077546623641,0.7519962730284034,0.5470588235294118,0.22314355131420976,0.0969100130080564,0.5843002760906623,1.0,0.5843002760906623,0.6238217702371093,variant
āi deleted,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
āi for a,4.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
āi for ai,14.0,8.0,0.8,2.753434386188785,0.8288663413354667,0.4428571428571429,0.10536051565782635,0.04575749056067514,0.6047944946322537,1.0,0.6047944946322537,0.6522098233400067,variant
āi for aē,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
āi for aō,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
āi for h,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
āi for i,4.0,2.0,0.2,0.8112781244591328,0.24421905028821556,0.85,1.2039728043259361,0.5228787452803376,0.42198657436410447,1.0,0.42198657436410447,0.3850706512780434,reading
āi for m,7.0,3.0,0.3,1.1488348542809166,0.3458337512028148,0.8142857142857143,0.9162907318741551,0.3979400086720376,0.4547208676729379,1.0,0.4547208676729379,0.4324959818500251,reading
āi for t,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
āi for u,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
āi for ā,24.0,7.0,0.7,2.4591479170272446,0.7402772867997999,0.5666666666666667,0.22314355131420976,0.0969100130080564,0.5862724903178251,1.0,0.5862724903178251,0.62659457053577,variant
āi for ā̊,4.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
āi inserted,6.0,4.0,0.4,1.9182958340544896,0.5774645866076562,0.6666666666666667,0.6931471805599453,0.30102999566398114,0.49618731266817795,1.0,0.49618731266817795,0.49428121839475114,reading
āu deleted,5.0,2.0,0.2,0.9709505944546686,0.29228525323862886,0.82,1.2039728043259361,0.5228787452803376,0.42650312510170785,1.0,0.42650312510170785,0.39150718202006857,reading
āu for a,18.0,5.0,0.5,2.2405330040422813,0.6744676404918547,0.5888888888888889,0.5108256237659907,0.22184874961635637,0.5241164447876394,1.0,0.5241164447876394,0.5361116811813842,reading
āu for au,17.0,7.0,0.7,2.4164997849817103,0.7274389197950558,0.5705882352941176,0.22314355131420976,0.0969100130080564,0.5840432907235018,1.0,0.5840432907235018,0.6234598634989854,variant
āu for aō,14.0,4.0,0.4,1.727396673574479,0.519998213156101,0.7285714285714285,0.6931471805599453,0.30102999566398114,0.49729690978147956,1.0,0.49729690978147956,0.49594545354785363,reading
āu for uu,4.0,4.0,0.4,2.0,0.6020599913279624,0.6,0.6931471805599453,0.30102999566398114,0.4856694971815877,1.0,0.4856694971815877,0.4785174793065947,reading
āu for ā,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
āu for ā̊,6.0,4.0,0.4,1.9182958340544896,0.5774645866076562,0.6666666666666667,0.6931471805599453,0.30102999566398114,0.49618731266817795,1.0,0.49618731266817795,0.49428121839475114,reading
āu for ū,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
āu for ə,2.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
āu inserted,1.0,1.0,0.1,-0.0,-0.0,0.9,1.6094379124341003,0.6989700043360187,0.36484550065040283,1.0,0.36484550065040283,0.30769299363518715,reading
ā̊ deleted,6.0,4.0,0.4,1.9182958340544896,0.5774645866076562,0.6666666666666667,0.6931471805599453,0.30102999566398114,0.49618731266817795,1.0,0.49618731266817795,0.49428121839475114,reading
ā̊ for a,5.0,3.0,0.3,1.5219280948873621,0.45814600780483383,0.74,0.9162907318741551,0.3979400086720376,0.46422750325201406,1.0,0.46422750325201406,0.44654630699648845,reading
ā̊ for aō,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
ā̊ for i,3.0,2.0,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.5228787452803376,0.42587379286130267,1.0,0.42587379286130267,0.3906079991485678,reading
ā̊ for u,2.0,2.0,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.5228787452803376,0.42368931070804594,1.0,0.42368931070804594,0.38749263237107945,reading
