app_id,wit,lem,rdg,leading_punct_added,trailing_punct_added,cv_tail_absorbed
apparatus_multi_Y9_10mss.v3__app-Y9.25a-6-7,#ms0008,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25a-6-7,#ms0015,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25a-6-7,#ms0060,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25a-6-7,#ms0083,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25a-6-7,#ms0088,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25a-6-7,#ms0400,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25a-6-7,#ms0410,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-0-1,#ms0015,ušta.,uštatī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-1-2,#ms0005,tē.,.tē.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25b-1-2,#ms0060,tē.,tī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-1-2,#ms0400,tē.,.tē.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25b-1-2,#ms0410,tē.,.tē.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25b-2-3,#ms0005,apiuuatahi.,aipe.vatahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-2-3,#ms0006,apiuuatahi.,apauuatahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-2-3,#ms0008,apiuuatahi.,apauuatahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-2-3,#ms0015,apiuuatahi.,apauuatahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-2-3,#ms0060,apiuuatahi.,apauuatahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-2-3,#ms0083,apiuuatahi.,apuuatahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-2-3,#ms0088,apiuuatahi.,apiuuatahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-2-3,#ms0400,apiuuatahi.,apiuuatahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-2-3,#ms0410,apiuuatahi.,apiuuatahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-3-4,#ms0005,pouru.,pouruua.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25b-4-5,#ms0006,vacąm.,.vacąm.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25b-4-5,#ms0008,vacąm.,.vacąm.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25b-4-5,#ms0015,vacąm.,.vacąm.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25b-4-5,#ms0060,vacąm.,.vacąm.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25b-4-5,#ms0400,vacąm.,.vacą̇m.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25b-4-5,#ms0410,vacąm.,.vacą̇m.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25c-0-1,#ms0015,ušta.,uštatī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25c-1-2,#ms0005,tē.,.tē.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.25c-5-6,#ms0005,pərəsahi.,pərəsahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25c-5-6,#ms0006,pərəsahi.,pərəsahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25c-5-6,#ms0008,pərəsahi.,pərəsahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25c-5-6,#ms0015,pərəsahi.,vrasahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25c-5-6,#ms0060,pərəsahi.,pərəsahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.25c-5-6,#ms0088,pərəsahi.,pərəsahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26a-0-1,#ms0015,frā.,frātē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26a-1-2,#ms0005,tē.,.tē.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.26a-1-2,#ms0060,tē.,.tē.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.26a-1-2,#ms0400,tē.,.tē.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.26a-1-2,#ms0410,tē.,.tē.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.26b-1-2,#ms0006,aiŋ́he.,aŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-1-2,#ms0008,aiŋ́he.,aŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-2-3,#ms0005,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-2-3,#ms0006,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-2-3,#ms0008,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-2-3,#ms0015,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-2-3,#ms0060,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-2-3,#ms0083,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-2-3,#ms0088,ahi.,ahe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-2-3,#ms0400,ahi.,aŋ́he.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-5-6,#ms0015,paiti.,pairi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-7-8,#ms0008,drājaŋhe.,drājaŋha.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-7-8,#ms0015,drājaŋhe.,drājaŋha.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.26b-7-8,#ms0088,drājaŋhe.,drājaŋha.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-0-1,#ms0006,haōma.,haōmō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-0-1,#ms0008,haōma.,haōmō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-0-1,#ms0015,haōma.,haōmō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-0-1,#ms0060,haōma.,haōmō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-1-2,#ms0005,nmānō.paite.,nmānō.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-1-2,#ms0006,nmānō.paite.,nmānō.pitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-1-2,#ms0008,nmānō.paite.,nmānō.paitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-1-2,#ms0015,nmānō.paite.,nmānō.paitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-1-2,#ms0060,nmānō.paite.,nəmānō.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-1-2,#ms0083,nmānō.paite.,nmānō.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-1-2,#ms0400,nmānō.paite.,nmānō.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-2-3,#ms0005,vīspaite.,vīspaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-2-3,#ms0006,vīspaite.,vīspaitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-2-3,#ms0008,vīspaite.,vīspaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-2-3,#ms0015,vīspaite.,vīspaitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-2-3,#ms0083,vīspaite.,vīspaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-2-3,#ms0088,vīspaite.,vīsupaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-2-3,#ms0400,vīspaite.,vīspō.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-2-3,#ms0410,vīspaite.,vīsō.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-3-4,#ms0005,zaṇtu.paite.,zaṇtu.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-3-4,#ms0006,zaṇtu.paite.,zaṇtu.paitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-3-4,#ms0008,zaṇtu.paite.,zaṇtu.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-3-4,#ms0015,zaṇtu.paite.,zaṇtupaitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-3-4,#ms0060,zaṇtu.paite.,zaṇtu.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-3-4,#ms0083,zaṇtu.paite.,zaṇtupaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-3-4,#ms0088,zaṇtu.paite.,zaṇtupaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-3-4,#ms0400,zaṇtu.paite.,zaṇtu.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-4-5,#ms0005,daiŋ́hu.paite.,daiŋ́hu.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-4-5,#ms0006,daiŋ́hu.paite.,daŋ́hu.paitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-4-5,#ms0008,daiŋ́hu.paite.,daŋ́hu.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-4-5,#ms0015,daiŋ́hu.paite.,daŋ́hupaitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-4-5,#ms0060,daiŋ́hu.paite.,daiŋ́hu.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-4-5,#ms0083,daiŋ́hu.paite.,daŋ́hupaiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-4-5,#ms0088,daiŋ́hu.paite.,daŋ́hu. paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-4-5,#ms0400,daiŋ́hu.paite.,daŋ́hu.paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-6-7,#ms0005,vaēδiiā.paite.,vaēiδiiāi. paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-6-7,#ms0006,vaēδiiā.paite.,vaiδiiā. paitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-6-7,#ms0008,vaēδiiā.paite.,vaiδiiā. paitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-6-7,#ms0015,vaēδiiā.paite.,vīδiia. paitī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-6-7,#ms0083,vaēδiiā.paite.,vaiδiiā. paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-6-7,#ms0088,vaēδiiā.paite.,vaiδiiā. paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-6-7,#ms0400,vaēδiiā.paite.,vaēδiiā paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27a-6-7,#ms0410,vaēδiiā.paite.,vaēδiiā. paiti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27b-0-1,#ms0015,amāica.,māuuaōiia.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27b-2-3,#ms0060,vərəϑraγnāica.,vərəϑraγnāi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27b-5-6,#ms0083,tanuiiē.,tanuiie.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27b-5-6,#ms0088,tanuiiē.,tanuiie.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.27b-5-6,#ms0410,tanuiiē.,tanuiie.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28a-0-1,#ms0005,vī.,vīma,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28a-0-1,#ms0060,vī.,vīma,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28a-1-2,#ms0015,nō.,.nō.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.28a-1-2,#ms0410,nō.,.nō.,1,0,0
apparatus_multi_Y9_10mss.v3__app-Y9.28a-4-5,#ms0005,vī.,vīma,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28a-4-5,#ms0060,vī.,vīma,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-0-1,#ms0015,yō.,yōi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-0-1,#ms0410,yō.,ẏō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-1-2,#ms0400,cišca.,cišta.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-2-3,#ms0005,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-2-3,#ms0006,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-2-3,#ms0060,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-2-3,#ms0083,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-2-3,#ms0088,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-2-3,#ms0400,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-2-3,#ms0410,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-4-5,#ms0015,yō.,yōi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-4-5,#ms0410,yō.,ẏō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-5-6,#ms0006,aiŋ́he.,aŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-5-6,#ms0008,aiŋ́he.,aŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-6-7,#ms0005,vīsi.,vīse.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-6-7,#ms0006,vīsi.,vīsē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-6-7,#ms0008,vīsi.,vīsē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-6-7,#ms0015,vīsi.,vīsē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-6-7,#ms0060,vīsi.,vīse.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-6-7,#ms0083,vīsi.,vīse.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-6-7,#ms0088,vīsi.,vīse.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-7-8,#ms0015,yō.,yōi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-7-8,#ms0410,yō.,ẏō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-8-9,#ms0005,aɱi.,asti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-8-9,#ms0015,aɱi.,asti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-8-9,#ms0060,aɱi.,asti.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-8-9,#ms0088,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-8-9,#ms0400,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-8-9,#ms0410,aɱi.,ahmi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-10-11,#ms0015,yō.,yōi.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-10-11,#ms0400,yō.,ẏō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-10-11,#ms0410,yō.,ẏō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-11-12,#ms0006,aiŋ́he.,aŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28b-11-12,#ms0008,aiŋ́he.,aŋ́hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28c-0-1,#ms0015,gə̄uruuaiia.,gə̄uruuaiiōi,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28c-0-1,#ms0410,gə̄uruuaiia.,gəuruuaiia.hē.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28c-2-3,#ms0006,pāδauue.,pāδauua.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28c-2-3,#ms0008,pāδauue.,pāδauua.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28c-2-3,#ms0015,pāδauue.,pāδauua,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28c-2-3,#ms0088,pāδauue.,pāδauua.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-1-2,#ms0400,uši.,uš́i.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-1-2,#ms0410,uši.,uš́i.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-2-3,#ms0005,vərənūiδi.,vərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-2-3,#ms0006,vərənūiδi.,vərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-2-3,#ms0015,vərənūiδi.,vərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-2-3,#ms0060,vərənūiδi.,vərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-2-3,#ms0088,vərənūiδi.,vərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-3-4,#ms0015,skəṇdəm.šē.,səkəṇdəm.šī.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-5-6,#ms0005,kərənūiδi.,kərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-5-6,#ms0006,kərənūiδi.,kərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-5-6,#ms0015,kərənūiδi.,kərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-5-6,#ms0083,kərənūiδi.,kərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.28d-5-6,#ms0088,kərənūiδi.,kərənīiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29a-0-1,#ms0006,mā.,mā̊.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29a-0-1,#ms0008,mā.,mā̊.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29a-0-1,#ms0015,mā.,mā̊.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29a-1-2,#ms0410,zbaraϑaēibiia.,āzbaraϑaēibiiō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29a-3-4,#ms0006,mā.,mā̊.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29a-3-4,#ms0008,mā.,mā̊.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29a-3-4,#ms0015,mā.,mā̊.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29a-4-5,#ms0006,gauuaēibiia.,gauuaēibii.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29b-0-1,#ms0015,mā.,mā̊.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29b-4-5,#ms0015,mā.,mā̊.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-0-1,#ms0400,yō.,ẏō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-0-1,#ms0410,yō.,ẏō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-1-2,#ms0008,⁺aēnaŋ́heiti.,aēnaŋhaite.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-1-2,#ms0015,⁺aēnaŋ́heiti.,aēnaŋ́haite.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-1-2,#ms0083,⁺aēnaŋ́heiti.,aēnaŋhəite.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-1-2,#ms0088,⁺aēnaŋ́heiti.,aēnaŋhəite.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-4-5,#ms0005,yō.,nō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-4-5,#ms0400,yō.,nō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-4-5,#ms0410,yō.,nō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.29c-5-6,#ms0008,⁺aēnaŋ́heiti.,aēnaŋhaite.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-2-3,#ms0015,aṣ̌aōne.,aṣ̌aōnō.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-4-5,#ms0005,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-4-5,#ms0006,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-4-5,#ms0008,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-4-5,#ms0015,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-4-5,#ms0060,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-4-5,#ms0088,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-4-5,#ms0400,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-5-6,#ms0005,vadarə.,vadarəji,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-5-6,#ms0006,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-5-6,#ms0015,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-5-6,#ms0083,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-5-6,#ms0088,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-6-7,#ms0006,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-6-7,#ms0015,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-6-7,#ms0060,jaiδi.,jaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30b-6-7,#ms0088,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-4-5,#ms0005,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-4-5,#ms0006,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-4-5,#ms0008,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-4-5,#ms0015,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-4-5,#ms0060,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-4-5,#ms0088,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-5-6,#ms0005,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-5-6,#ms0006,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-5-6,#ms0008,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-5-6,#ms0015,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-5-6,#ms0083,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-5-6,#ms0088,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-5-6,#ms0400,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-6-7,#ms0005,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-6-7,#ms0006,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-6-7,#ms0008,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-6-7,#ms0015,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-6-7,#ms0060,jaiδi.,jaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-6-7,#ms0083,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.30d-6-7,#ms0088,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-4-5,#ms0005,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-4-5,#ms0006,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-4-5,#ms0008,zāire.,zāiri,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-4-5,#ms0015,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-4-5,#ms0060,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-4-5,#ms0083,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-4-5,#ms0088,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-4-5,#ms0400,zāire.,zāiri.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-5-6,#ms0005,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-5-6,#ms0006,vadarə.,va arəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-5-6,#ms0008,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-5-6,#ms0015,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-5-6,#ms0083,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-5-6,#ms0088,vadarə.,vadarəjai,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-6-7,#ms0005,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-6-7,#ms0006,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-6-7,#ms0015,jaiδi.,əjaiδe.,0,0,1
apparatus_multi_Y9_10mss.v3__app-Y9.31b-6-7,#ms0083,jaiδi.,əjaiδe.,0,0,1
